form,item,perfmat_idx,token,punct,pause_min,pause_max,pause_1q,pause_3q,pause_med,pause_mean,pause_sstd,f0_before_max_med,f0_after_max_med,f0ratio_before_min,f0ratio_before_max,f0ratio_before_1q,f0ratio_before_3q,f0ratio_before_med,f0ratio_before_mean,f0ratio_before_sstd,f0ratio_after_min,f0ratio_after_max,f0ratio_after_1q,f0ratio_after_3q,f0ratio_after_med,f0ratio_after_mean,f0ratio_after_sstd
Grade3Spring,2503,37,fish,",",0,48,0.0,40.5,15.0,20.0,20.80521912542963,298.58809523809515,302.6194444444445,0.6241218504103061,1.5573938167266659,0.7395396038462221,0.8794891118876649,0.8367277263728267,0.8748533238236882,0.24507069035913798,0.8082802336286395,1.2360684667407906,1.1039936373831494,1.1799696703196259,1.1540785750769285,1.1205721815280785,0.11184237640182262
Grade3Spring,2503,45,brain,",",0,51,0.0,31.5,18.0,17.8,18.087880709785452,269.2142857142857,295.47435897435906,0.8120537601578282,1.1508288295986158,0.9490166835295815,1.0358963278479991,1.0025346400811082,1.0049789378642238,0.09427763645067885,0.8272453285111508,1.1479546530902198,0.9940726942949581,1.0906635586408635,1.0723688129132167,1.0335509051847012,0.09510797865464693
Grade3Spring,2503,47,heart,",",0,54,1.5,19.5,9.0,14.2,16.5667481074936,277.50392156862745,284.47333333333336,0.7593682615537035,1.1552793758817308,0.966759733585465,1.0743511977390277,0.9945940907819926,0.9996289024245009,0.10704535847401811,0.844836071336505,1.4005120973727176,1.0399729838647194,1.2445745538271398,1.1224254736078223,1.1381297294332557,0.15001676108181056
Grade3Spring,2503,51,bones,.,0,87,7.5,42.0,30.0,29.4,27.26536264200423,295.47435897435906,301.9282051282052,0.8272453285111508,1.1479546530902198,0.9940726942949581,1.0906635586408635,1.0723688129132167,1.0335509051847012,0.09510797865464693,0.45826204187610264,1.2019667504520004,0.7978052352766276,0.9686238682999154,0.8785284639521217,0.8765924943321718,0.17108882075953638
Grade3Spring,2503,61,ocean,",",0,21,0.0,0.0,0.0,2.8,7.389181280764465,279.0388888888889,256.9305555555556,0.9974590982410323,1.165695767910189,1.0189247437678581,1.1289759349322903,1.051095784574218,1.0708272399757466,0.059126543911319364,0.8447033496200925,1.1074313488198195,0.9573023801178675,1.0230300165362956,0.9980316069472693,0.9905448563900697,0.07041781677413511
Grade3Spring,2503,75,steer,.,3,102,39.0,79.5,54.0,56.4,28.351870686580302,249.05000000000004,302.45128205128213,0.8697602348719623,1.0847934918648314,0.9768770761666647,1.045387078230287,1.0140677107518257,1.0058152601155244,0.054437621426158336,0.7099502426033794,1.370705612431335,1.0355458517595015,1.2970999934648533,1.1778168678828496,1.1330344512720776,0.18834382426533486
Grade3Spring,2503,91,thumbnail,",",0,234,7.5,67.5,42.0,54.0,60.946112028812564,245.24,266.0266666666668,0.9113396567968997,1.2839022679448209,1.0049691381336716,1.049891852449619,1.0198424068767913,1.034454217739145,0.07909172571447806,0.0,1.235051656763557,0.8337167141019142,0.9913125761282072,0.873518085026051,0.7944297262456291,0.3762761206485915
Grade3Spring,2503,109,feet,.,36,273,42.0,109.5,81.0,89.8,63.27965143483555,270.75777777777785,298.6952380952381,0.0,1.2285228187980197,0.7730154846087631,0.9643806878777317,0.8821832425837648,0.8064332145016683,0.2930929330580008,0.7417125440572356,0.9734278372349134,0.8161464990157508,0.9306504145925223,0.8762448819184002,0.8714383379792171,0.07769887884002659
Grade3Spring,2503,131,along,.,0,78,30.0,51.0,42.0,41.8,19.94707282499651,266.21458333333334,266.49583333333334,0.9223933787949251,1.1384135883121507,0.9980747318823002,1.0668919429239343,1.0310380926621787,1.0321467022121167,0.05685072988913286,0.8755983297688155,1.1038579458354623,0.9954144619925478,1.0612549612128293,1.024488336048961,1.0193866340796973,0.060351705280061924
Grade3Spring,2503,141,watch,",",0,66,0.0,12.0,0.0,10.0,18.86038933093073,288.2683333333334,245.62500000000003,0.754885158877377,2.8354262295081964,0.9461894204808751,1.1024648507504629,1.0037186445960586,1.1316012431171498,0.5025160872451362,0.5494949494949495,1.129899523784604,0.9566976165754981,1.008598090392746,0.9892547620505908,0.9672344089301633,0.12500978525920908
Grade3Spring,320,11,chair,.,0,135,6.0,48.0,33.0,33.8,36.328265264706175,277.90208333333334,283.32380952380953,0.9028845017141506,1.1408611228366399,0.9721887571249125,1.0505542122758504,0.9872781930086284,1.0034869912135844,0.07323041931150974,0.7902703521792558,1.1604259999463475,0.8969910491942332,1.0284599532209482,0.9770641804365345,0.972771337841351,0.09339829009473237
Grade3Spring,320,21,class,.,0,99,0.0,36.0,21.0,27.2,33.00908965724442,277.3566666666666,299.9789473684212,0.0,1.197620513215096,0.9402689352783953,1.0593460987777923,1.0227009871163832,0.9424640164392313,0.2868572942522006,0.6852471357162204,1.4368439604304855,0.7748353973279123,0.9821512686077788,0.8518992316117756,0.9017684861447428,0.18515624128509364
Grade3Spring,320,35,homework,.,0,78,19.5,43.5,30.0,33.0,22.931575237151566,265.34833333333324,302.1055555555556,0.8886957080304476,1.1750825623676704,0.9877484683486362,1.0534184025390574,1.0144877140151443,1.0196221295133572,0.06637083761133393,0.7439064282997336,1.2037597234226447,0.8822181303032524,1.0368238528810294,0.9850995878845578,0.9716131346511071,0.11281851296003836
Grade3Spring,320,55,folder,.,0,144,24.0,55.5,42.0,44.4,33.41043464035065,262.93000000000006,307.17936507936514,0.874499299226246,1.2095470028940738,0.9971467126890259,1.045282261942306,1.01879785825321,1.0255040890799398,0.07728007396102501,0.7702439635879643,1.1984169134613367,0.8290251855513943,0.9758653244623084,0.9269807161111688,0.9129770895832147,0.11814265310370885
Grade3Spring,320,67,it,.,0,87,7.5,45.0,36.0,33.2,27.36577633259678,262.7,292.05128205128204,0.7639954996642898,1.320061296965339,1.0339650626344392,1.1222317178851604,1.0754078092707409,1.0694202934666244,0.12842431339667143,0.7800180090738025,1.1832398153989176,0.8952010773124239,1.0214043463051632,0.928278107016525,0.9655659456498962,0.11360012203295332
Grade3Spring,320,77,too,.,6,144,45.0,73.5,48.0,64.6,37.17487630875762,245.80952380952385,259.76,0.9567291076242478,1.2013303272256202,1.0126353460277004,1.0723642021934712,1.0285481872216509,1.0487195288541853,0.06662773530768244,0.7021755327074949,1.1051066103975082,0.938843739816067,1.0455057374420316,0.9894283476898983,0.9721123693893844,0.10517208762808496
Grade3Spring,320,101,book,.,0,78,39.0,46.5,42.0,39.4,18.93522794008187,250.5,263.16666666666674,0.0,1.1573117870255527,0.7871978419565442,1.0017322673911342,0.9546074330673837,0.7598063695638272,0.4050118194710163,0.9136675915697816,1.1558283136074863,0.9952490000698302,1.0547376653167986,1.0186345707228965,1.025562729291738,0.06248014293989286
Grade3Spring,320,115,zack,.,30,255,45.0,96.0,69.0,81.0,57.9396237474839,253.29444444444442,265.969696969697,0.9877977363282108,1.7791552891946518,1.0412167610186434,1.1304471479027434,1.0587899740708724,1.1426982868437823,0.2004776818903084,0.8504344476464238,1.1890901320816905,0.986731016742306,1.0537507261251042,1.019751602010402,1.0150631946741888,0.09156218627986859
Grade3Spring,320,135,folder,.,0,243,27.0,60.0,39.0,53.8,59.217757954374264,240.40833333333345,273.9411764705882,0.8221576798417308,1.671434019832189,0.9228351536663746,0.9977760800290694,0.9697651806763538,0.9975938302325673,0.193456803068431,0.6967163627510058,1.0309703384977826,0.8516957909234123,0.9381184919110401,0.8925127560860032,0.8810151392207353,0.09332391825487524
Grade3Spring,320,147,jason,.,0,96,21.0,57.0,36.0,41.0,32.50274713664326,265.33703703703696,288.71111111111105,0.0,1.1884513483411523,0.9497004614147273,1.081515512786364,1.0259128386336867,0.8439833833361491,0.44185936784999147,0.5877507354907732,1.181765630449218,0.9097094723893029,1.0125648670274714,0.9526125893950131,0.9524859917909896,0.13353613494497668
Grade3Spring,450,11,house,.,0,96,7.5,33.0,33.0,27.2,25.51806083093754,255.51333333333335,301.25277777777785,0.539730653919786,1.0374497982612263,0.9448788018571798,1.001955309591425,0.9798163711324176,0.9450591606465426,0.11961935448059038,0.5857097637478055,1.340938722294654,0.9787372236888555,1.1060787418594613,1.0383661216354878,1.004756286262893,0.1822554363364293
Grade3Spring,450,15,day,",",0,33,0.0,0.0,0.0,4.0,10.616698437569267,295.00333333333333,282.82666666666665,0.611113553265103,1.0603642825410935,0.699998448394233,0.9261212822468372,0.7969312847087322,0.8088927803380841,0.1359828127395701,0.6336255611301821,1.2132976562112876,1.019391302488607,1.1352183294886142,1.075660003903141,1.046254611968924,0.15148157387141692
Grade3Spring,450,31,time,.,0,159,39.0,61.5,54.0,54.8,34.232816335874475,258.0235294117646,281.87500000000006,0.0,1.7357774936061385,0.9789320706921423,1.097191821232361,1.0575976337293829,1.0270812244081735,0.3471151598984833,0.7900776925811206,1.290065447222688,0.9593924416717858,1.0329995751815848,0.9759139682274445,1.0070332401709385,0.1362072269546158
Grade3Spring,450,49,tv,.,0,0,0.0,0.0,0.0,0.0,0.0,249.91666666666669,308.27500000000026,0.6600399838332515,1.159615486749164,1.0059292655766914,1.0817858539257572,1.0494542995114275,1.0245983865887942,0.12403323569537743,0.643766921117155,1.395230460803505,1.010352578493406,1.1741716504994528,1.0642911750041548,1.0605757726225535,0.21307501182341956
Grade3Spring,450,75,wants,",",0,336,19.5,42.0,33.0,57.8,88.46888072730917,261.42999999999995,256.43333333333334,0.9415203559907693,1.8833330876463683,0.9826260705895773,1.0323878718425237,1.0060011511799594,1.0631375508141114,0.23002187171120983,0.5959978907556912,1.0481225908943497,0.877544421258158,0.9588393749391915,0.9265337890426717,0.9039163746843223,0.10581952234717425
Grade3Spring,450,89,homework,.,0,411,42.0,67.5,45.0,74.2,95.78189509803734,251.70666666666665,310.27777777777766,0.884131157275714,1.1070600424293253,0.9845334785324837,1.0509002158435996,1.0173988416532047,1.0190856863995965,0.06328123263298535,0.7324106822288831,1.6115107016088293,0.868110187586673,1.0869346141872636,0.9445240650184007,1.0257692994622665,0.2548630554719129
Grade3Spring,450,107,page,?,0,108,25.5,37.5,33.0,36.8,25.111750237687534,237.82,295.20333333333326,0.8551659801390133,1.0989184364036453,0.9743908607208949,1.0072535359742183,0.9889898106675707,0.9856908873497432,0.05946439838674536,0.8156600081491806,1.3205008528870552,0.9737452904281986,1.0348803012906544,1.0084877453078738,1.008263382588536,0.10557720854037238
Grade3Spring,450,143,school,.,0,216,7.5,46.5,33.0,46.4,61.050096525020216,244.99374999999995,257.3238095238094,0.5172735015437024,1.3303069264690517,0.9835025080454085,1.1804910286629176,1.0655720169011067,1.0646470224695885,0.2012548301359931,0.7484709995694417,1.1513544225259165,0.971307886668014,1.071554427249469,1.0346902996966945,1.006217445782061,0.11176452666454992
Grade3Spring,450,157,house,",",0,111,0.0,30.0,12.0,23.8,31.677391667514907,267.1579710144926,268.2185185185186,0.0,1.2486173178177957,0.8092269754152297,0.940860241876085,0.8685765680752557,0.7880219714670103,0.33998907380495685,0.8916227656140564,1.9162884745001134,0.9809278650873112,1.122766373665666,1.0524684888309657,1.1047185933192485,0.24461405406832407
Grade3Winter,2101,13,snow,.,0,57,0.0,43.5,24.0,24.8,21.348134746222144,282.652380952381,301.93333333333334,0.9372536699605871,1.2012108040981062,0.9894156069959084,1.051055153615408,1.012727986214192,1.024375506890684,0.06360477424097596,0.795627332138939,1.4745498183535086,0.8649257651356406,1.014981983113175,0.9436988058817722,0.9892876670460313,0.19768877157590636
Grade3Winter,2101,23,falling,.,0,90,33.0,60.0,51.0,44.0,27.88240612695704,307.8376811594203,309.8555555555556,0.0,1.4986721355011956,0.9023364696012988,1.1798246488837068,1.074527129919051,0.9541142512593568,0.4251361436326332,0.671899152097246,1.185860334734933,0.870325495250643,1.0410645941786467,0.9619698750133531,0.9463808025994219,0.14056532423960777
Grade3Winter,2101,37,mouths,.,3,108,18.0,54.0,27.0,37.4,27.35167793233691,246.19047619047612,289.9450980392156,0.8977459102569492,1.1978492743486624,0.9502359051702846,1.0381271907026295,0.9970913524340329,1.007498275088928,0.07753872635914846,0.8788686473489016,1.1758439734565194,0.9546258466773867,1.053392664033976,1.0061005555380333,1.0042937480270304,0.08960191275384084
Grade3Winter,2101,55,sleeve,.,3,105,31.5,93.0,66.0,61.4,33.51929082100123,257.9533333333334,314.8696969696971,0.7600465134408253,1.1755327760280228,0.9136529383637101,0.9968357966076998,0.9804495891743288,0.9609989050258914,0.09399622520326116,0.7909468558250627,1.2989686358270194,0.9046886253542343,1.0692372201933995,0.9882424465148146,0.9991923521618967,0.1396453025975822
Grade3Winter,2101,73,same,.,3,234,34.5,61.5,45.0,57.2,55.63554875899298,239.13000000000008,297.84166666666675,0.0,1.1518282712312562,0.8840408763088137,1.0384232358544718,0.9940290458029972,0.9030226967235822,0.27026619163973353,0.7299033041962218,1.3634909014850438,0.9982596717145988,1.0648242935556786,1.0459976034263885,1.028797799817034,0.13066618072629793
Grade3Winter,2101,93,glass,.,0,99,33.0,63.0,42.0,46.8,27.607452410018364,245.4521739130434,266.13076923076926,0.7083693496720398,1.340063341250989,0.9574605768632574,1.0720090718420252,1.0452794781963881,1.0356204080787959,0.15025302326582302,0.0,1.1901349069675575,0.8916751701822393,1.0261956454711942,0.9829723719881811,0.8997123447688231,0.27655792189295797
Grade3Winter,2101,103,it,",",0,96,3.0,42.0,12.0,27.0,33.17486139490908,300.2666666666668,263.1033333333333,0.8275148999072197,1.2796888109221258,1.0180428228315903,1.1238402675689914,1.0643937417152878,1.0698271235654422,0.11495720928151486,0.8712799088492209,1.1615355315237728,0.9457425129244525,1.0118006495946412,0.975108005726521,0.992773208332391,0.08317651052767011
Grade3Winter,2101,119,points,.,0,264,28.5,99.0,45.0,70.0,69.33150180731081,284.90238095238067,267.3698412698413,0.0,0.9713662044170521,0.7473742412537365,0.9159937780706859,0.8505625053368627,0.788863082272091,0.23456822148008252,0.0,1.0754503729202525,0.8083326734546921,0.9757756773919415,0.9023869440266838,0.848973305575083,0.2534893866178538
Grade3Winter,2101,133,stars,",",0,63,7.5,42.0,24.0,26.0,21.741993600272394,268.90175438596486,282.93333333333334,0.9939962476547844,1.2181455278860527,1.0420468795705466,1.127603500448517,1.0621821534390408,1.0853054313236812,0.06348016818214053,0.830658995068258,1.5148966360322211,1.0201541164237558,1.1210736359136007,1.0916866420504874,1.099698962948859,0.15926339120331812
Grade3Winter,2504,7,fish,.,0,345,16.5,39.0,36.0,48.4,83.59237832652995,281.57971014492745,311.9958333333332,0.8506562264342621,1.2908795776230053,0.9628114145803084,1.1462577911890093,1.0467655799247007,1.059705297279313,0.13080669900987915,0.7852327748924346,1.60022126262446,0.8424820536841443,0.9895413182801959,0.9319668658190061,0.9609803052392378,0.2039221071928974
Grade3Winter,2504,27,them,.,0,111,30.0,81.0,45.0,51.8,32.911569828427034,234.87777777777782,298.21333333333337,0.594419735746983,1.2857048801363598,0.95052535862769,1.1761687053380232,1.0680045246563767,1.03114581631847,0.20737961539439304,0.6632807762280171,1.4409073166087494,1.0162619736491614,1.107266078231621,1.043637198056595,1.0543857300174908,0.16935227759460156
Grade3Winter,2504,39,tasting,.,0,114,16.5,46.5,33.0,38.2,33.33852340547108,261.48333333333335,284.1428571428571,0.0,1.3407874420998454,1.0226817403747341,1.1149790118021232,1.049284459588723,1.0000636532756448,0.30630340322206184,0.5245769972156779,1.163512508627488,0.8500432014933461,1.0451374396739954,0.917784990766131,0.934742516287189,0.16626682228043055
Grade3Winter,2504,55,are,.,0,69,27.0,46.5,39.0,36.4,18.83310155778156,245.709090909091,292.2755555555555,0.7688305195994626,1.6934014906153667,0.9585473622927343,1.0562896576116598,1.029692359382134,1.0595032695787912,0.23274667808834912,0.0,1.8343016201555924,0.8383256643123338,0.9928302928804684,0.8717723527564936,0.9150898121558917,0.36392592716505295
Grade3Winter,2504,63,bad,",",0,87,0.0,33.0,3.0,20.0,28.407745422683583,294.07843137254906,260.1952380952381,0.7061877320609532,1.5147670482024822,1.0428911270615542,1.1198504168704093,1.0894070533912157,1.0713299335866575,0.1812193071834682,0.5172400362575418,1.2042280504723526,0.8467771277993366,0.9834299717238746,0.9446173934505848,0.9150505007671389,0.1490408319724772
Grade3Winter,2504,73,it,.,27,219,39.0,73.5,45.0,70.4,54.80198119463513,225.8848484848485,323.0757575757576,0.7147053656822754,2.0894207673831375,0.9709082998660169,1.1135649157315348,1.0588720778575325,1.0991509048049743,0.31118450264792313,0.6012519160186183,1.9546680391147715,1.0104275223248493,1.1098287160585474,1.062924946526939,1.0800152359507507,0.27956506530851083
Grade3Winter,2504,85,bad,",",0,78,0.0,37.5,24.0,25.6,25.903116194223212,231.59722222222226,263.05833333333334,0.0,1.1662087313009724,0.9693369559293534,1.058336173611636,1.0171861721884832,0.936568658126785,0.2871204321161145,0.8143484446536307,1.095022266204849,0.985185374300643,1.0458439309644307,1.0312316757172293,0.9955895790473841,0.08697894348747405
Grade3Winter,2504,101,people,.,0,123,39.0,81.0,60.0,60.4,32.97791468760354,239.84285714285718,251.11111111111117,0.0,1.9785954066540372,0.9596366636827618,1.1140495174624205,1.0252250510149556,1.0171040266562665,0.38891119768347365,0.0,1.1187188371503427,0.9770063850229099,1.0562226687557614,1.0270850812627939,0.9626547236176441,0.2704268243394447
Grade3Winter,2504,123,people,",",0,81,7.5,60.0,27.0,33.0,29.393876913398138,249.8277777777778,290.2133333333333,0.5357858516923925,1.3646959417480555,0.9712456917774493,1.099746916310384,1.0310934947374064,1.0269171666952988,0.2009138797866521,0.0,1.1634548262221565,0.8563964645228597,0.9604262454900077,0.8938718723578811,0.8750538832267326,0.26056450216304833
Grade3Winter,410,7,mornings,.,0,114,4.5,43.5,18.0,33.2,37.42649939739031,281.53333333333353,303.3384615384616,1.0209649104622047,1.2231298382044593,1.0781886528846922,1.161602645470659,1.1150203954286502,1.1212830836418286,0.05961790490532112,0.6971413239385686,1.1434846894986377,0.846923609072973,0.9484979173298744,0.9119876574955,0.9076272603431375,0.1222976400156237
Grade3Winter,410,17,work,.,0,87,0.0,49.5,27.0,26.8,29.272610308712036,279.4066666666667,295.61190476190467,0.8147833284860957,1.1103835636686126,0.9599518546210274,1.0403450422048603,1.0173120882076108,0.994061660401991,0.07610451105209624,0.8083891994123508,1.1439294426721711,0.9112991649452966,1.058569129552818,0.9870873518384939,0.9880883911666797,0.10268345276492434
Grade3Winter,410,39,door,.,0,423,27.0,99.0,69.0,81.2,102.2169960706843,241.769696969697,295.2119047619048,0.7658227613117847,1.1826829385765045,0.9200923089127162,1.0596348296946576,1.0226375649406365,0.9912700747111558,0.12181093744565709,0.921279979309909,1.480727287635291,1.0306096168639967,1.163407604453563,1.0901673453731073,1.1217614968315204,0.14053074478341376
Grade3Winter,410,59,table,.,0,285,40.5,69.0,51.0,63.8,65.74105045012374,240.23333333333335,276.42592592592604,0.8201480231621736,1.0396549252642144,0.9583330019843381,1.013269642186237,0.9959540021363825,0.9788397664514205,0.05666072876468328,0.9867284337047708,1.526786000489257,1.0359642544915444,1.117384801337387,1.0694250846828455,1.1255954981309935,0.1564479598375058
Grade3Winter,410,75,her,.,0,126,46.5,103.5,75.0,73.4,37.962011086272625,238.75333333333333,282.33846153846144,0.9637422436718212,2.0630675775177925,1.0310798890916741,1.118286062951039,1.0703873218161735,1.1362297051275323,0.2747280732429079,0.7314160177827929,1.3645372034901562,0.8540416591290876,0.9517139603815332,0.9087134000729349,0.939261053685455,0.16916672870395227
Grade3Winter,410,83,little,",",0,69,0.0,31.5,6.0,16.4,21.599603170957963,283.5200000000001,284.1,0.6703524736644093,1.3416790239587275,0.9130477818713261,1.0927549679837107,0.960703125,1.0161923017089058,0.1778799050920097,0.0,1.519574380679337,1.015056951825406,1.1199554506781397,1.0613805137684857,0.998861437368703,0.33897619285779795
Grade3Winter,410,99,pieces,.,0,225,12.0,105.0,48.0,67.6,64.71012285570164,257.58484848484846,270.15686274509807,0.5004056560037086,1.073675810473815,0.8466369878164599,0.9641881999379895,0.9294602554941702,0.8997012716057357,0.1391885390765568,0.0,1.013244614890001,0.8249845002381555,0.9772574307325355,0.9135854520427239,0.8380652346829706,0.2576563191446607
Grade3Winter,410,115,grade,",",0,108,12.0,66.0,39.0,44.8,36.27513906638697,273.5500000000003,257.35416666666663,0.0,1.3631900128138434,0.8019245594212894,0.9420884016760858,0.9082130018887459,0.8491734491815996,0.29392916775606726,0.5539980351830767,1.1074866105585306,0.9163205153102846,1.019808234169818,0.9601727808988254,0.9382070468618335,0.1424423673831566
Grade4Fall,2402,9,place,.,0,81,0.0,43.5,0.0,18.0,27.307769694983985,256.35555555555555,282.70625,0.5133460356695333,1.1754794668978226,0.8605150267870494,0.9708180203043144,0.9209987720016372,0.8995386706026747,0.1588067421646819,0.5948637694537797,1.2463360042516662,0.7981512227232073,0.9241823733307766,0.8796560630777593,0.8880439914840107,0.15943909324446737
Grade4Fall,2402,23,hot,.,6,66,36.0,61.5,48.0,47.4,17.352644919846824,230.45263157894726,268.91666666666663,0.7529399994542924,1.041245585201245,0.8851835653212177,1.000502280291935,0.9890071051791186,0.934515854139269,0.09090593578701606,0.844988930438503,1.2864587863500618,0.9967567794126958,1.0697991228547377,1.0510946024172472,1.0376124892650933,0.10505422064853048
Grade4Fall,2402,27,ago,",",0,36,0.0,0.0,0.0,3.4,9.811072462128838,266.0703703703704,244.2536231884056,0.5177319825005756,1.406253659679119,0.748418116102975,0.9893073294773678,0.7895882451500175,0.8520873271432676,0.22539697627279603,0.0,1.1283380467961246,0.7813978796518577,0.9776807195657972,0.8885893897577432,0.7915123805166765,0.33622145491714656
Grade4Fall,2402,51,earth,.,27,189,39.0,72.0,54.0,62.6,40.05496223940299,223.66296296296295,255.73166666666668,0.5651099043185933,1.305696105489114,0.9245026996441945,1.1259561845310797,1.0643974338582263,1.031905682215044,0.18210015923379547,0.6224599790845466,1.3124687738304979,0.8576724534421347,0.9765632075280506,0.8875215021450331,0.9102452938474473,0.1660511036119133
Grade4Fall,2402,71,up,.,0,153,46.5,84.0,69.0,67.0,40.94072370077082,224.13541666666663,270.42592592592604,0.8344752923115494,1.1002023284354374,0.959217244469361,1.0479076606548783,0.9846597635602685,0.9951299708828715,0.07137227984230074,0.690618789303229,1.5117095587458356,0.9426526701745876,1.0647911634989768,1.0230789882240663,1.01251866594714,0.1836420784446333
Grade4Fall,2402,73,later,",",0,90,0.0,25.5,3.0,17.0,25.03996805109783,224.13541666666663,250.8719298245613,0.6669364787525358,1.9200225436783775,0.8813410899388947,1.1556121041187186,1.027718633153303,1.0562113133039353,0.30118461938497926,0.712011051051051,2.017041250302549,1.0470421093480304,1.1427605194699744,1.0912129869310985,1.1443184094373013,0.2799823595546953
Grade4Fall,2402,91,earth,.,0,108,31.5,52.5,45.0,42.6,26.0351410871647,229.52666666666667,252.2,0.7812713716201565,1.2500768804969553,0.9061807776956841,1.0840850370837334,1.0290957469499187,1.0085421542143633,0.14052369878095972,0.8878464044999037,1.2123969026610186,0.9549772493085583,1.1333885592859065,1.0363828556758043,1.040991714705458,0.10561017152866871
Grade4Fall,2402,115,buildings,.,0,168,9.0,67.5,36.0,45.6,46.82307123630401,242.11944444444438,277.1166666666667,0.0,1.221261044548272,0.9647224311248397,1.101272106018666,1.0314776822684477,0.9772610161600146,0.28362468540247016,0.885817426190097,1.5897878212868717,1.0131372510862278,1.1364440299844616,1.0412342784363102,1.1041653558192972,0.17373008030324466
Grade4Fall,2402,135,greenhouses,.,0,129,4.5,49.5,33.0,34.2,34.088540177434574,247.31458333333327,255.2941176470589,0.576047425688295,1.01486829995179,0.8402024501217874,0.9723124389301383,0.9147452544105081,0.8887033368726177,0.10967643106520425,0.954655723958901,1.218514383536154,0.9920277052076883,1.0898528021723384,1.0504481051553438,1.0521603671889195,0.07046865156627305
Grade4Fall,2402,163,houses,",",0,222,0.0,3.0,0.0,19.6,57.436673202505645,235.3407407407407,242.7595238095239,0.0,1.1028593420737165,0.8845484345485701,1.0539803237987275,0.9556729956066831,0.9023813841562695,0.2704550296230252,0.0,1.2687578136280224,0.9744611647895016,1.115113898122798,1.0343896099287635,0.9684216569597882,0.3003396185755201
Grade4Fall,2402,165,streets,",",0,66,0.0,27.0,6.0,15.6,19.54774374996474,243.23492063492068,248.592857142857,0.0,2.0581975736568454,0.9070628493668642,1.1017539637128415,0.9838919574142049,1.0135040210814479,0.4090815588087697,0.6985815380171676,1.3658058363400998,0.9041292004483483,1.0162777092947648,0.9831224608241435,0.9786094554059723,0.15398002910573919
Grade4Fall,2904,7,breath,.,0,141,0.0,45.0,6.0,28.0,38.66338245494234,262.6388888888889,248.48181818181808,0.9592526000352548,1.2478753374464058,1.0277323464868398,1.1285708916539745,1.0679044846382557,1.0846350139863714,0.07684053712488717,0.7397600647234209,1.1022132115373589,0.9331508144176599,1.0279641238037391,0.9730883076792867,0.960823819002418,0.09498636611314526
Grade4Fall,2904,13,still,",",0,135,0.0,33.0,9.0,25.4,36.98416649633423,248.48181818181808,253.66862745098047,0.7397600647234209,1.1022132115373589,0.9331508144176599,1.0279641238037391,0.9730883076792867,0.960823819002418,0.09498636611314526,0.8800661905591357,1.1369682454049799,0.9081110410913322,1.061029054211522,0.9573893328616685,0.9896525049028768,0.09126369711737871
Grade4Fall,2904,23,button,.,0,96,13.5,43.5,30.0,32.0,26.145198958344697,233.4571428571429,226.17777777777775,0.9230083306867325,1.1583090090535795,1.0173038356826365,1.0726266672121754,1.0357197457793694,1.0422333344568997,0.05503178565241493,0.9053733102376826,1.1544794942166023,0.9924815761619401,1.0574375983026818,1.019662564004707,1.021947513924761,0.06763143423232823
Grade4Fall,2904,31,moved,",",0,93,6.0,33.0,18.0,24.0,26.59215781283755,249.760606060606,253.86250000000007,0.0,0.9934195114679388,0.811575658602534,0.9016621405757687,0.875496611100935,0.7613382472891542,0.3148286832098363,0.8804580783432746,1.35554070017245,0.9908076107537828,1.0825938272436146,1.0290436429370755,1.063483174236685,0.12527267193800076
Grade4Fall,2904,41,click,.,0,576,22.5,85.5,54.0,90.4,141.57269712564135,228.9188405797102,278.3372549019608,0.7908440318338441,1.243744092719131,0.8944752095264054,0.9659038250082734,0.9482629025487844,0.950638929496188,0.11296923854437038,0.7520035726355431,1.2752662721893493,0.8960007658232674,1.0993149324272498,1.0180422832490608,1.0150218629628103,0.15762008538813801
Grade4Fall,2904,53,display,",",0,51,3.0,28.5,18.0,17.4,15.514048932684023,252.3190476190477,261.5515151515151,0.0,1.324660088951918,1.001639119598205,1.1486160017081926,1.0955325733329802,1.0154774673710099,0.3032226107460786,0.0,1.3939300727981134,0.9096050739052959,1.0201294457325365,0.9661687170474512,0.9543496318394459,0.307710985198384
Grade4Fall,2904,67,it,.,21,321,49.5,96.0,78.0,87.2,71.2773255871539,236.85,268.27777777777777,0.0,1.2486342130663142,0.9136174401653374,1.0826935774735857,1.0100472764190527,0.948578150522751,0.28744790042643975,0.7684928111056024,1.1017075535008574,0.9000655218939395,1.0342936637360314,0.9751731146456164,0.9610180693170469,0.09866075375627535
Grade4Fall,2904,87,petals,.,3,126,31.5,73.5,48.0,56.4,37.69577467795865,232.9111111111111,250.0245614035089,0.841527917458189,1.1369392712550608,0.9303560910577748,1.0056048438649654,0.9467579988876204,0.9715871994818401,0.07108942420305096,0.9967558016256332,1.4240487072206007,1.0210796360518948,1.1131685143950552,1.060757881504516,1.091835598221145,0.10695561052695421
Grade4Fall,2904,99,specific,.,12,162,30.0,57.0,45.0,57.8,45.86969120703312,244.73703703703706,271.1092592592592,0.5776482210688892,1.107575971477133,0.9488057021115808,1.0119027229205408,0.9712162714326789,0.9572100918556555,0.1170705864681888,0.9102265042794009,1.402001841486564,0.9702607821837357,1.1273580812641208,1.0213926426878137,1.0593304835183284,0.1361461190347684
