Response,WCPM,Acc,Comp,Exp,level,WCPM_response,Comp_response,Exp_response,undetermined,1_or_2,2_unanimous,2_or_3,3_unanimous,best_pitch_slope_score_lower_constituents_with_pauses,best_pitch_slope_score_lower_constituents_no_pauses,best_pitch_slope_score_middle_constituents_with_pauses,best_pitch_slope_score_middle_constituents_no_pauses,best_pitch_slope_score_higher_constituents_with_pauses,best_pitch_slope_score_higher_constituents_no_pauses,best_duration_score_lower_constituents_with_pauses,best_duration_score_lower_constituents_no_pauses,best_duration_score_middle_constituents_with_pauses,best_duration_score_middle_constituents_no_pauses,best_duration_score_higher_constituents_with_pauses,best_duration_score_higher_constituents_no_pauses
778650,152.0,1.0,4.9,4.0,18,148.2,5.2,4.3,0,0,0,0,1,0.0,0.0,0.5367551403953261,0.6253088301092247,0.48794289198138147,0.45546414256595874,0.7638581652107479,0.0,0.7508101142322595,0.804003228730448,0.7556409594011576,0.7446699090665689
778650,152.0,1.0,4.9,4.0,18,148.2,5.2,4.3,0,0,0,0,1,0.0,0.0,0.5367551403953261,0.6253088301092247,0.48794289198138147,0.45546414256595874,0.7638581652107479,0.0,0.7508101142322595,0.804003228730448,0.7556409594011576,0.7446699090665689
778650,152.0,1.0,4.9,4.0,18,148.2,5.2,4.3,0,0,0,0,1,0.0,0.0,0.5367551403953261,0.6253088301092247,0.48794289198138147,0.45546414256595874,0.7638581652107479,0.0,0.7508101142322595,0.804003228730448,0.7556409594011576,0.7446699090665689
782562,98.0,0.988,6.8,2.9,12,79.5,6.7,2.9,0,0,0,0,1,0.35814452139819275,0.3024460722202349,0.3579245969992001,0.39561441713299766,0.342648386606609,0.23524563289683395,0.6572163311906087,0.6396835451772932,0.6709901046750671,0.33607038193270744,0.6745580624671618,0.45640278388870864
782562,98.0,0.988,6.8,2.9,12,79.5,6.7,2.9,0,0,0,0,1,0.35814452139819275,0.3024460722202349,0.3579245969992001,0.39561441713299766,0.342648386606609,0.23524563289683395,0.6572163311906087,0.6396835451772932,0.6709901046750671,0.33607038193270744,0.6745580624671618,0.45640278388870864
782562,98.0,0.988,6.8,2.9,12,79.5,6.7,2.9,0,0,0,0,1,0.35814452139819275,0.3024460722202349,0.3579245969992001,0.39561441713299766,0.342648386606609,0.23524563289683395,0.6572163311906087,0.6396835451772932,0.6709901046750671,0.33607038193270744,0.6745580624671618,0.45640278388870864
782562,98.0,0.988,6.8,2.9,12,79.5,6.7,2.9,0,0,0,0,1,0.35814452139819275,0.3024460722202349,0.3579245969992001,0.39561441713299766,0.342648386606609,0.23524563289683395,0.6572163311906087,0.6396835451772932,0.6709901046750671,0.33607038193270744,0.6745580624671618,0.45640278388870864
782562,98.0,0.988,6.8,2.9,12,79.5,6.7,2.9,0,0,0,0,1,0.35814452139819275,0.3024460722202349,0.3579245969992001,0.39561441713299766,0.342648386606609,0.23524563289683395,0.6572163311906087,0.6396835451772932,0.6709901046750671,0.33607038193270744,0.6745580624671618,0.45640278388870864
782566,98.0,0.988,6.8,2.9,12,93.0,6.0,2.9,0,0,0,0,1,0.6359340286451973,0.0,0.5645123837321063,0.0,0.6443447908977994,0.5767211660060716,0.7492981933397496,0.7221802852606443,0.7654722636643245,0.8060935220332123,0.7355260777523611,0.7777992166170218
782566,98.0,0.988,6.8,2.9,12,93.0,6.0,2.9,0,0,0,0,1,0.6359340286451973,0.0,0.5645123837321063,0.0,0.6443447908977994,0.5767211660060716,0.7492981933397496,0.7221802852606443,0.7654722636643245,0.8060935220332123,0.7355260777523611,0.7777992166170218
782566,98.0,0.988,6.8,2.9,12,93.0,6.0,2.9,0,0,0,0,1,0.6359340286451973,0.0,0.5645123837321063,0.0,0.6443447908977994,0.5767211660060716,0.7492981933397496,0.7221802852606443,0.7654722636643245,0.8060935220332123,0.7355260777523611,0.7777992166170218
782570,98.0,0.988,6.8,2.9,12,99.8,7.8,3.2,0,0,0,0,1,0.0,0.0,0.3987966263959811,0.45552461952783063,0.3768769019640286,0.31323062771398,0.7989462895266942,0.6465418442356926,0.772822227001331,0.9137621455006832,0.7951444114554278,0.7820948953189426
782570,98.0,0.988,6.8,2.9,12,99.8,7.8,3.2,0,0,0,0,1,0.0,0.0,0.3987966263959811,0.45552461952783063,0.3768769019640286,0.31323062771398,0.7989462895266942,0.6465418442356926,0.772822227001331,0.9137621455006832,0.7951444114554278,0.7820948953189426
782570,98.0,0.988,6.8,2.9,12,99.8,7.8,3.2,0,0,0,0,1,0.0,0.0,0.3987966263959811,0.45552461952783063,0.3768769019640286,0.31323062771398,0.7989462895266942,0.6465418442356926,0.772822227001331,0.9137621455006832,0.7951444114554278,0.7820948953189426
782748,75.0,0.95,4.0,2.8,10,73.2,4.0,2.8,0,0,0,0,1,0.30157034145454215,0.3677814951913259,0.2874594980666261,0.4834941221704237,0.28510863027865835,0.23541554254302033,0.4978590069035303,0.6516087407814387,0.49433848102073796,0.7466913652988895,0.5419214402206672,0.6191727359963872
782748,75.0,0.95,4.0,2.8,10,73.2,4.0,2.8,0,0,0,0,1,0.30157034145454215,0.3677814951913259,0.2874594980666261,0.4834941221704237,0.28510863027865835,0.23541554254302033,0.4978590069035303,0.6516087407814387,0.49433848102073796,0.7466913652988895,0.5419214402206672,0.6191727359963872
782748,75.0,0.95,4.0,2.8,10,73.2,4.0,2.8,0,0,0,0,1,0.30157034145454215,0.3677814951913259,0.2874594980666261,0.4834941221704237,0.28510863027865835,0.23541554254302033,0.4978590069035303,0.6516087407814387,0.49433848102073796,0.7466913652988895,0.5419214402206672,0.6191727359963872
782748,75.0,0.95,4.0,2.8,10,73.2,4.0,2.8,0,0,0,0,1,0.30157034145454215,0.3677814951913259,0.2874594980666261,0.4834941221704237,0.28510863027865835,0.23541554254302033,0.4978590069035303,0.6516087407814387,0.49433848102073796,0.7466913652988895,0.5419214402206672,0.6191727359963872
782748,75.0,0.95,4.0,2.8,10,73.2,4.0,2.8,0,0,0,0,1,0.30157034145454215,0.3677814951913259,0.2874594980666261,0.4834941221704237,0.28510863027865835,0.23541554254302033,0.4978590069035303,0.6516087407814387,0.49433848102073796,0.7466913652988895,0.5419214402206672,0.6191727359963872
782752,75.0,0.95,4.0,2.8,10,63.7,4.0,2.1,0,0,0,0,1,0.22664726375444844,0.0,0.22555439873258776,0.0,0.23977028300822656,0.0,0.5958165729009701,0.0,0.617638198545998,0.7277394404059031,0.576272940029737,0.5352369620297983
782752,75.0,0.95,4.0,2.8,10,63.7,4.0,2.1,0,0,0,0,1,0.22664726375444844,0.0,0.22555439873258776,0.0,0.23977028300822656,0.0,0.5958165729009701,0.0,0.617638198545998,0.7277394404059031,0.576272940029737,0.5352369620297983
782756,75.0,0.95,4.0,2.8,10,108.5,5.6,3.1,0,0,0,0,1,0.0,0.0,0.40308360280229166,0.7644973041618175,0.36496902412779764,0.3858263163838991,0.4955267639777676,0.6004609458087559,0.46220210352194385,0.6937003199130216,0.46725373813806337,0.5512512089617982
782756,75.0,0.95,4.0,2.8,10,108.5,5.6,3.1,0,0,0,0,1,0.0,0.0,0.40308360280229166,0.7644973041618175,0.36496902412779764,0.3858263163838991,0.4955267639777676,0.6004609458087559,0.46220210352194385,0.6937003199130216,0.46725373813806337,0.5512512089617982
782756,75.0,0.95,4.0,2.8,10,108.5,5.6,3.1,0,0,0,0,1,0.0,0.0,0.40308360280229166,0.7644973041618175,0.36496902412779764,0.3858263163838991,0.4955267639777676,0.6004609458087559,0.46220210352194385,0.6937003199130216,0.46725373813806337,0.5512512089617982
782963,143.0,0.988,7.4,4.0,17,143.5,8.0,4.4,0,0,0,0,1,0.35067012073081016,0.0,0.33212675956655274,0.5941204648710353,0.3403799172299495,0.3531135039816417,0.9096154231393052,0.7253454168278958,0.9126444498371734,0.8224724465430204,0.9109542108001326,0.7844469696133144
782963,143.0,0.988,7.4,4.0,17,143.5,8.0,4.4,0,0,0,0,1,0.35067012073081016,0.0,0.33212675956655274,0.5941204648710353,0.3403799172299495,0.3531135039816417,0.9096154231393052,0.7253454168278958,0.9126444498371734,0.8224724465430204,0.9109542108001326,0.7844469696133144
782963,143.0,0.988,7.4,4.0,17,143.5,8.0,4.4,0,0,0,0,1,0.35067012073081016,0.0,0.33212675956655274,0.5941204648710353,0.3403799172299495,0.3531135039816417,0.9096154231393052,0.7253454168278958,0.9126444498371734,0.8224724465430204,0.9109542108001326,0.7844469696133144
782963,143.0,0.988,7.4,4.0,17,143.5,8.0,4.4,0,0,0,0,1,0.35067012073081016,0.0,0.33212675956655274,0.5941204648710353,0.3403799172299495,0.3531135039816417,0.9096154231393052,0.7253454168278958,0.9126444498371734,0.8224724465430204,0.9109542108001326,0.7844469696133144
782963,143.0,0.988,7.4,4.0,17,143.5,8.0,4.4,0,0,0,0,1,0.35067012073081016,0.0,0.33212675956655274,0.5941204648710353,0.3403799172299495,0.3531135039816417,0.9096154231393052,0.7253454168278958,0.9126444498371734,0.8224724465430204,0.9109542108001326,0.7844469696133144
782968,143.0,0.988,7.4,4.0,17,137.8,7.0,4.2,0,0,0,0,1,0.518859708617757,0.0,0.5340889370424979,0.49788725928480304,0.48978505523241206,0.46540265429584887,0.8690168973721549,0.0,0.8676106759788126,0.9118607897437112,0.850016678945943,0.8816802278549972
782968,143.0,0.988,7.4,4.0,17,137.8,7.0,4.2,0,0,0,0,1,0.518859708617757,0.0,0.5340889370424979,0.49788725928480304,0.48978505523241206,0.46540265429584887,0.8690168973721549,0.0,0.8676106759788126,0.9118607897437112,0.850016678945943,0.8816802278549972
782968,143.0,0.988,7.4,4.0,17,137.8,7.0,4.2,0,0,0,0,1,0.518859708617757,0.0,0.5340889370424979,0.49788725928480304,0.48978505523241206,0.46540265429584887,0.8690168973721549,0.0,0.8676106759788126,0.9118607897437112,0.850016678945943,0.8816802278549972
782972,143.0,0.988,7.4,4.0,17,139.2,6.8,4.4,0,0,0,0,1,0.0,0.0,0.5343129597407967,0.849899511520478,0.4988466243043886,0.5728860591655258,0.6453311869834498,0.0,0.6098325702412541,0.8693044044214997,0.6579672730441923,0.7339622168851022
782972,143.0,0.988,7.4,4.0,17,139.2,6.8,4.4,0,0,0,0,1,0.0,0.0,0.5343129597407967,0.849899511520478,0.4988466243043886,0.5728860591655258,0.6453311869834498,0.0,0.6098325702412541,0.8693044044214997,0.6579672730441923,0.7339622168851022
782972,143.0,0.988,7.4,4.0,17,139.2,6.8,4.4,0,0,0,0,1,0.0,0.0,0.5343129597407967,0.849899511520478,0.4988466243043886,0.5728860591655258,0.6453311869834498,0.0,0.6098325702412541,0.8693044044214997,0.6579672730441923,0.7339622168851022
784996,143.0,0.979,6.7,4.0,17,146.9,7.0,4.4,0,0,0,0,1,0.4236066805286254,0.0,0.4221351957273095,0.5970852952687927,0.4284346710130634,0.4958291597039983,0.7714984657825917,0.0,0.7507186283221104,0.793952104370794,0.776504767778926,0.825172308503474
784996,143.0,0.979,6.7,4.0,17,146.9,7.0,4.4,0,0,0,0,1,0.4236066805286254,0.0,0.4221351957273095,0.5970852952687927,0.4284346710130634,0.4958291597039983,0.7714984657825917,0.0,0.7507186283221104,0.793952104370794,0.776504767778926,0.825172308503474
784996,143.0,0.979,6.7,4.0,17,146.9,7.0,4.4,0,0,0,0,1,0.4236066805286254,0.0,0.4221351957273095,0.5970852952687927,0.4284346710130634,0.4958291597039983,0.7714984657825917,0.0,0.7507186283221104,0.793952104370794,0.776504767778926,0.825172308503474
784996,143.0,0.979,6.7,4.0,17,146.9,7.0,4.4,0,0,0,0,1,0.4236066805286254,0.0,0.4221351957273095,0.5970852952687927,0.4284346710130634,0.4958291597039983,0.7714984657825917,0.0,0.7507186283221104,0.793952104370794,0.776504767778926,0.825172308503474
784996,143.0,0.979,6.7,4.0,17,146.9,7.0,4.4,0,0,0,0,1,0.4236066805286254,0.0,0.4221351957273095,0.5970852952687927,0.4284346710130634,0.4958291597039983,0.7714984657825917,0.0,0.7507186283221104,0.793952104370794,0.776504767778926,0.825172308503474
785000,143.0,0.979,6.7,4.0,17,132.0,5.8,4.0,0,0,0,0,1,0.3784795489003411,0.0,0.4143540455249499,0.3630850189520664,0.34217499678567037,0.3165626104786749,0.8044825652144021,0.8572108099828452,0.8219048051743421,0.8234303070614222,0.818989638602358,0.786015926881926
785000,143.0,0.979,6.7,4.0,17,132.0,5.8,4.0,0,0,0,0,1,0.3784795489003411,0.0,0.4143540455249499,0.3630850189520664,0.34217499678567037,0.3165626104786749,0.8044825652144021,0.8572108099828452,0.8219048051743421,0.8234303070614222,0.818989638602358,0.786015926881926
785000,143.0,0.979,6.7,4.0,17,132.0,5.8,4.0,0,0,0,0,1,0.3784795489003411,0.0,0.4143540455249499,0.3630850189520664,0.34217499678567037,0.3165626104786749,0.8044825652144021,0.8572108099828452,0.8219048051743421,0.8234303070614222,0.818989638602358,0.786015926881926
785000,143.0,0.979,6.7,4.0,17,132.0,5.8,4.0,0,0,0,0,1,0.3784795489003411,0.0,0.4143540455249499,0.3630850189520664,0.34217499678567037,0.3165626104786749,0.8044825652144021,0.8572108099828452,0.8219048051743421,0.8234303070614222,0.818989638602358,0.786015926881926
785004,143.0,0.979,6.7,4.0,17,150.4,7.3,4.2,0,0,0,0,1,0.0,0.0,0.515662288330218,0.7470860269815726,0.4678347815151764,0.3898540126335608,0.6970788487606014,0.9279949882295532,0.6470267343736995,0.9516886090372598,0.723725869042092,0.908653368737804
785004,143.0,0.979,6.7,4.0,17,150.4,7.3,4.2,0,0,0,0,1,0.0,0.0,0.515662288330218,0.7470860269815726,0.4678347815151764,0.3898540126335608,0.6970788487606014,0.9279949882295532,0.6470267343736995,0.9516886090372598,0.723725869042092,0.908653368737804
785004,143.0,0.979,6.7,4.0,17,150.4,7.3,4.2,0,0,0,0,1,0.0,0.0,0.515662288330218,0.7470860269815726,0.4678347815151764,0.3898540126335608,0.6970788487606014,0.9279949882295532,0.6470267343736995,0.9516886090372598,0.723725869042092,0.908653368737804
785256,96.0,0.996,6.0,3.4,12,91.8,7.6,3.3,0,0,0,0,1,0.2772028080732506,0.29819454584995764,0.3297240997174095,0.44648992594803594,0.3458639780839725,0.3487942167985767,0.7168703375917254,0.8014104745976094,0.6866110607483773,0.6860595160272254,0.7137339959404025,0.7205094845571751
785256,96.0,0.996,6.0,3.4,12,91.8,7.6,3.3,0,0,0,0,1,0.2772028080732506,0.29819454584995764,0.3297240997174095,0.44648992594803594,0.3458639780839725,0.3487942167985767,0.7168703375917254,0.8014104745976094,0.6866110607483773,0.6860595160272254,0.7137339959404025,0.7205094845571751
785256,96.0,0.996,6.0,3.4,12,91.8,7.6,3.3,0,0,0,0,1,0.2772028080732506,0.29819454584995764,0.3297240997174095,0.44648992594803594,0.3458639780839725,0.3487942167985767,0.7168703375917254,0.8014104745976094,0.6866110607483773,0.6860595160272254,0.7137339959404025,0.7205094845571751
785256,96.0,0.996,6.0,3.4,12,91.8,7.6,3.3,0,0,0,0,1,0.2772028080732506,0.29819454584995764,0.3297240997174095,0.44648992594803594,0.3458639780839725,0.3487942167985767,0.7168703375917254,0.8014104745976094,0.6866110607483773,0.6860595160272254,0.7137339959404025,0.7205094845571751
785256,96.0,0.996,6.0,3.4,12,91.8,7.6,3.3,0,0,0,0,1,0.2772028080732506,0.29819454584995764,0.3297240997174095,0.44648992594803594,0.3458639780839725,0.3487942167985767,0.7168703375917254,0.8014104745976094,0.6866110607483773,0.6860595160272254,0.7137339959404025,0.7205094845571751
785260,96.0,0.996,6.0,3.4,12,91.8,5.2,3.3,0,0,0,0,1,0.6818379404042898,0.0,0.6973361493022109,0.5059617071807304,0.6659675153424183,0.5913268634065741,0.6486115870859649,0.6356858740894132,0.6583453412116872,0.5248716396979219,0.661538418574432,0.8359032271808592
785260,96.0,0.996,6.0,3.4,12,91.8,5.2,3.3,0,0,0,0,1,0.6818379404042898,0.0,0.6973361493022109,0.5059617071807304,0.6659675153424183,0.5913268634065741,0.6486115870859649,0.6356858740894132,0.6583453412116872,0.5248716396979219,0.661538418574432,0.8359032271808592
785260,96.0,0.996,6.0,3.4,12,91.8,5.2,3.3,0,0,0,0,1,0.6818379404042898,0.0,0.6973361493022109,0.5059617071807304,0.6659675153424183,0.5913268634065741,0.6486115870859649,0.6356858740894132,0.6583453412116872,0.5248716396979219,0.661538418574432,0.8359032271808592
785264,96.0,0.996,6.0,3.4,12,98.5,5.2,3.3,0,0,0,0,1,0.0,0.0,0.5165096117654457,0.8301541454478354,0.481623305653198,0.6159811487300624,0.7171773192004356,0.5043161267401635,0.7217033138244753,0.5628997453384269,0.6941705656685235,0.5764881380344025
785264,96.0,0.996,6.0,3.4,12,98.5,5.2,3.3,0,0,0,0,1,0.0,0.0,0.5165096117654457,0.8301541454478354,0.481623305653198,0.6159811487300624,0.7171773192004356,0.5043161267401635,0.7217033138244753,0.5628997453384269,0.6941705656685235,0.5764881380344025
785264,96.0,0.996,6.0,3.4,12,98.5,5.2,3.3,0,0,0,0,1,0.0,0.0,0.5165096117654457,0.8301541454478354,0.481623305653198,0.6159811487300624,0.7171773192004356,0.5043161267401635,0.7217033138244753,0.5628997453384269,0.6941705656685235,0.5764881380344025
786358,84.0,0.982,7.0,3.4,11,118.3,7.3,4.0,0,0,0,0,1,0.4950599275595332,0.32747594159937854,0.49145782057564547,0.5374814413637914,0.4920692787694698,0.46105910571697634,0.44317056423065904,0.5036517684324056,0.4508922777410419,0.6001716106803634,0.4544747616573221,0.5963433756400879
786358,84.0,0.982,7.0,3.4,11,118.3,7.3,4.0,0,0,0,0,1,0.4950599275595332,0.32747594159937854,0.49145782057564547,0.5374814413637914,0.4920692787694698,0.46105910571697634,0.44317056423065904,0.5036517684324056,0.4508922777410419,0.6001716106803634,0.4544747616573221,0.5963433756400879
786358,84.0,0.982,7.0,3.4,11,118.3,7.3,4.0,0,0,0,0,1,0.4950599275595332,0.32747594159937854,0.49145782057564547,0.5374814413637914,0.4920692787694698,0.46105910571697634,0.44317056423065904,0.5036517684324056,0.4508922777410419,0.6001716106803634,0.4544747616573221,0.5963433756400879
786358,84.0,0.982,7.0,3.4,11,118.3,7.3,4.0,0,0,0,0,1,0.4950599275595332,0.32747594159937854,0.49145782057564547,0.5374814413637914,0.4920692787694698,0.46105910571697634,0.44317056423065904,0.5036517684324056,0.4508922777410419,0.6001716106803634,0.4544747616573221,0.5963433756400879
786358,84.0,0.982,7.0,3.4,11,118.3,7.3,4.0,0,0,0,0,1,0.4950599275595332,0.32747594159937854,0.49145782057564547,0.5374814413637914,0.4920692787694698,0.46105910571697634,0.44317056423065904,0.5036517684324056,0.4508922777410419,0.6001716106803634,0.4544747616573221,0.5963433756400879
786362,84.0,0.982,7.0,3.4,11,77.6,6.2,3.3,0,0,0,1,0,0.33883130313420634,0.0,0.36374917488557423,0.5282034249102583,0.32913759928939473,0.5321976242405099,0.6640025096288953,0.8307288854555722,0.6424239145669757,0.7559667811618982,0.596519497742054,0.8080011955249742
786362,84.0,0.982,7.0,3.4,11,77.6,6.2,3.3,0,0,0,1,0,0.33883130313420634,0.0,0.36374917488557423,0.5282034249102583,0.32913759928939473,0.5321976242405099,0.6640025096288953,0.8307288854555722,0.6424239145669757,0.7559667811618982,0.596519497742054,0.8080011955249742
786362,84.0,0.982,7.0,3.4,11,77.6,6.2,3.3,0,0,0,1,0,0.33883130313420634,0.0,0.36374917488557423,0.5282034249102583,0.32913759928939473,0.5321976242405099,0.6640025096288953,0.8307288854555722,0.6424239145669757,0.7559667811618982,0.596519497742054,0.8080011955249742
786366,84.0,0.982,7.0,3.4,11,80.8,7.6,3.2,0,0,0,0,1,0.0,0.0,0.30289105957756857,0.6011187800240072,0.3537159862668664,0.6091119882905016,0.21457130812033198,0.0,0.27727954954066064,0.875081064196303,0.13233069089231397,0.41358371566136126
786366,84.0,0.982,7.0,3.4,11,80.8,7.6,3.2,0,0,0,0,1,0.0,0.0,0.30289105957756857,0.6011187800240072,0.3537159862668664,0.6091119882905016,0.21457130812033198,0.0,0.27727954954066064,0.875081064196303,0.13233069089231397,0.41358371566136126
786366,84.0,0.982,7.0,3.4,11,80.8,7.6,3.2,0,0,0,0,1,0.0,0.0,0.30289105957756857,0.6011187800240072,0.3537159862668664,0.6091119882905016,0.21457130812033198,0.0,0.27727954954066064,0.875081064196303,0.13233069089231397,0.41358371566136126
787877,39.0,0.789,4.1,1.5,6,28.9,4.5,1.4,0,0,0,1,0,0.3503898487925576,0.0,0.3339169360036985,0.0,0.34169843697922886,0.0,0.04364288739138977,0.0,0.04648173754588544,0.0,0.035645068734889936,0.0
787877,39.0,0.789,4.1,1.5,6,28.9,4.5,1.4,0,0,0,1,0,0.3503898487925576,0.0,0.3339169360036985,0.0,0.34169843697922886,0.0,0.04364288739138977,0.0,0.04648173754588544,0.0,0.035645068734889936,0.0
787877,39.0,0.789,4.1,1.5,6,28.9,4.5,1.4,0,0,0,1,0,0.3503898487925576,0.0,0.3339169360036985,0.0,0.34169843697922886,0.0,0.04364288739138977,0.0,0.04648173754588544,0.0,0.035645068734889936,0.0
787877,39.0,0.789,4.1,1.5,6,28.9,4.5,1.4,0,0,0,1,0,0.3503898487925576,0.0,0.3339169360036985,0.0,0.34169843697922886,0.0,0.04364288739138977,0.0,0.04648173754588544,0.0,0.035645068734889936,0.0
787877,39.0,0.789,4.1,1.5,6,28.9,4.5,1.4,0,0,0,1,0,0.3503898487925576,0.0,0.3339169360036985,0.0,0.34169843697922886,0.0,0.04364288739138977,0.0,0.04648173754588544,0.0,0.035645068734889936,0.0
787881,39.0,0.789,4.1,1.5,6,36.5,2.9,1.4,0,0,0,1,0,0.2514070321529806,0.0,0.29872211872889903,0.0,0.22580135435061977,0.0,0.0356382810588083,0.0,0.05569677916294356,0.0,0.025625336038494574,0.0
787881,39.0,0.789,4.1,1.5,6,36.5,2.9,1.4,0,0,0,1,0,0.2514070321529806,0.0,0.29872211872889903,0.0,0.22580135435061977,0.0,0.0356382810588083,0.0,0.05569677916294356,0.0,0.025625336038494574,0.0
787881,39.0,0.789,4.1,1.5,6,36.5,2.9,1.4,0,0,0,1,0,0.2514070321529806,0.0,0.29872211872889903,0.0,0.22580135435061977,0.0,0.0356382810588083,0.0,0.05569677916294356,0.0,0.025625336038494574,0.0
787881,39.0,0.789,4.1,1.5,6,36.5,2.9,1.4,0,0,0,1,0,0.2514070321529806,0.0,0.29872211872889903,0.0,0.22580135435061977,0.0,0.0356382810588083,0.0,0.05569677916294356,0.0,0.025625336038494574,0.0
787885,39.0,0.789,4.1,1.5,6,51.4,4.9,1.8,0,0,1,0,0,0.0,0.0,0.1943542964971031,0.1276837859115595,0.1893047237049494,0.31237728028920836,0.12913558383508367,0.0,0.19806440392064806,0.5257474238383975,0.1633251491902909,0.3850170057669607
787885,39.0,0.789,4.1,1.5,6,51.4,4.9,1.8,0,0,1,0,0,0.0,0.0,0.1943542964971031,0.1276837859115595,0.1893047237049494,0.31237728028920836,0.12913558383508367,0.0,0.19806440392064806,0.5257474238383975,0.1633251491902909,0.3850170057669607
787885,39.0,0.789,4.1,1.5,6,51.4,4.9,1.8,0,0,1,0,0,0.0,0.0,0.1943542964971031,0.1276837859115595,0.1893047237049494,0.31237728028920836,0.12913558383508367,0.0,0.19806440392064806,0.5257474238383975,0.1633251491902909,0.3850170057669607
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788614,64.0,0.996,5.9,2.5,9,61.5,7.4,2.7,0,0,0,1,0,0.5012892450993998,0.0,0.492287337405306,0.6267029616722066,0.4972821672930885,0.5165363807123554,0.43218607928676595,0.3947474706225388,0.42212122774161115,0.5392136541227462,0.46583495714540707,0.42788621876188865
788618,64.0,0.996,5.9,2.5,9,60.9,8.0,2.6,0,0,1,0,0,0.4419122610276095,0.0,0.475620924610292,0.3361561227905168,0.37762989203271147,0.2561702833543591,0.5807878421469984,0.5875755669079151,0.6042567054852814,0.612321938332882,0.5225920569618488,0.5132105336917072
788618,64.0,0.996,5.9,2.5,9,60.9,8.0,2.6,0,0,1,0,0,0.4419122610276095,0.0,0.475620924610292,0.3361561227905168,0.37762989203271147,0.2561702833543591,0.5807878421469984,0.5875755669079151,0.6042567054852814,0.612321938332882,0.5225920569618488,0.5132105336917072
788622,64.0,0.996,5.9,2.5,9,69.2,4.0,2.7,0,0,0,0,1,0.0,0.0,0.609882658716498,0.8344386878214067,0.5984286356620044,0.7516022083519384,0.5216586308446253,0.46905450331751763,0.5050728413770652,0.6980115549973251,0.5110006072087214,0.48956884698766834
788622,64.0,0.996,5.9,2.5,9,69.2,4.0,2.7,0,0,0,0,1,0.0,0.0,0.609882658716498,0.8344386878214067,0.5984286356620044,0.7516022083519384,0.5216586308446253,0.46905450331751763,0.5050728413770652,0.6980115549973251,0.5110006072087214,0.48956884698766834
788622,64.0,0.996,5.9,2.5,9,69.2,4.0,2.7,0,0,0,0,1,0.0,0.0,0.609882658716498,0.8344386878214067,0.5984286356620044,0.7516022083519384,0.5216586308446253,0.46905450331751763,0.5050728413770652,0.6980115549973251,0.5110006072087214,0.48956884698766834
793373,132.0,1.0,7.1,4.0,16,125.0,8.0,3.9,0,0,0,0,1,0.4968216431631013,0.3806230748182672,0.5058782425448518,0.3705332242850624,0.501826819160866,0.33069961384801655,0.7598364692097682,0.0,0.7536268808386575,0.775608012640331,0.7729916455677414,0.8125030029780668
793373,132.0,1.0,7.1,4.0,16,125.0,8.0,3.9,0,0,0,0,1,0.4968216431631013,0.3806230748182672,0.5058782425448518,0.3705332242850624,0.501826819160866,0.33069961384801655,0.7598364692097682,0.0,0.7536268808386575,0.775608012640331,0.7729916455677414,0.8125030029780668
793373,132.0,1.0,7.1,4.0,16,125.0,8.0,3.9,0,0,0,0,1,0.4968216431631013,0.3806230748182672,0.5058782425448518,0.3705332242850624,0.501826819160866,0.33069961384801655,0.7598364692097682,0.0,0.7536268808386575,0.775608012640331,0.7729916455677414,0.8125030029780668
793373,132.0,1.0,7.1,4.0,16,125.0,8.0,3.9,0,0,0,0,1,0.4968216431631013,0.3806230748182672,0.5058782425448518,0.3705332242850624,0.501826819160866,0.33069961384801655,0.7598364692097682,0.0,0.7536268808386575,0.775608012640331,0.7729916455677414,0.8125030029780668
793373,132.0,1.0,7.1,4.0,16,125.0,8.0,3.9,0,0,0,0,1,0.4968216431631013,0.3806230748182672,0.5058782425448518,0.3705332242850624,0.501826819160866,0.33069961384801655,0.7598364692097682,0.0,0.7536268808386575,0.775608012640331,0.7729916455677414,0.8125030029780668
