Session,WCPM,Acc,Comp,Exp,level,B_new,C_new,E_new,F_new,G_new,H_new,J_new,K_new,L_new,M_new,N_new,O_new,P_new,Q_new,mlevel_numeric,form_numeric,mlevel_form_diff,text_is_above_level
53255.0,64.0,0.968,5.5,2.0,9.0,3.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,9,10,-1,0
53748.0,91.0,0.975,7.3,2.7,12.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,10,2,1
16412.0,51.0,0.841,2.3,1.9,9.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,9,12,-3,0
16585.0,44.0,0.7979999999999999,1.8,1.8,8.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,3.0,8,12,-4,0
16836.0,41.0,0.731,2.2,2.1,8.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,8,12,-4,0
17624.0,54.0,0.97,1.7,1.9,9.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,9,12,-3,0
17630.0,44.0,0.903,3.1,2.1,8.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,8,12,-4,0
17674.0,48.0,0.858,3.0,1.6,8.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,8,12,-4,0
17786.0,49.0,0.9420000000000001,2.7,2.0,8.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,8,12,-4,0
20030.0,38.0,0.682,2.5,1.6,7.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,7,12,-5,0
20221.0,50.0,0.847,4.1,1.7,9.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,9,12,-3,0
20932.0,59.0,0.8370000000000001,3.8,2.2,9.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,9,12,-3,0
22532.0,38.0,0.861,4.9,1.5,7.0,3.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,7,12,-5,0
22681.0,48.0,0.937,4.4,2.0,8.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,2.0,8,12,-4,0
23115.0,57.0,0.873,3.2,1.9,9.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,9,12,-3,0
23134.0,52.0,0.9329999999999999,5.5,2.1,9.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,9,12,-3,0
24750.0,119.0,0.966,6.0,3.6,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,15,12,3,1
25844.0,89.0,1.0,5.0,2.7,12.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,0.0,3.0,3.0,3.0,12,12,0,0
25859.0,39.0,0.82,2.2,1.4,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,7,12,-5,0
26748.0,81.0,0.973,6.5,2.5,12.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12,12,0,0
27042.0,124.0,0.992,7.2,3.5,16.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,16,12,4,1
27407.0,113.0,1.0,6.4,3.5,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,12,3,1
27415.0,100.0,0.975,3.3,2.6,14.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,3.0,2.0,14,12,2,1
27416.0,73.0,0.8190000000000001,4.7,3.0,11.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,11,12,-1,0
27543.0,101.0,0.985,6.1,3.1,14.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,12,2,1
27615.0,132.0,1.0,7.1,3.9,17.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,12,5,1
27676.0,122.0,0.983,5.9,3.8,16.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,12,4,1
27824.0,53.0,0.9690000000000001,4.4,1.7,9.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,9,12,-3,0
27837.0,127.0,1.0,5.7,3.7,16.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,16,12,4,1
27940.0,57.0,0.887,6.2,1.8,9.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,9,12,-3,0
28051.0,50.0,0.83,5.2,1.8,9.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,2.0,9,12,-3,0
30059.0,85.0,0.892,6.5,2.7,9.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,9,12,-3,0
30215.0,106.0,0.981,3.7,3.4,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,14,12,2,1
30907.0,100.0,0.991,5.3,3.4,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,14,12,2,1
31059.0,100.0,0.982,6.6,3.2,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,3.0,14,12,2,1
31298.0,94.0,0.996,6.7,3.0,13.0,3.0,3.0,3.0,3.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,13,12,1,1
31380.0,81.0,0.8440000000000001,2.6,2.3,9.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,1.0,9,12,-3,0
32973.0,57.0,0.9520000000000001,2.9,2.1,9.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,0.0,9,12,-3,0
33056.0,69.0,0.99,6.4,2.7,10.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,10,12,-2,0
33253.0,76.0,0.8859999999999999,4.5,2.1,11.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,11,12,-1,0
33945.0,56.0,0.6679999999999999,4.1,1.7,9.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,9,12,-3,0
33947.0,49.0,0.985,3.1,1.8,8.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,8,12,-4,0
33950.0,121.0,0.983,6.6,3.5,16.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,12,4,1
34170.0,105.0,0.9440000000000001,6.2,3.3,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,14,12,2,1
34172.0,104.0,1.0,6.6,3.3,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,14,12,2,1
34287.0,89.0,0.993,6.3,2.8,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,12,12,0,0
34371.0,36.0,0.8079999999999999,3.4,1.6,7.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,7,12,-5,0
34397.0,59.0,0.9390000000000001,5.7,2.4,9.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,9,12,-3,0
34407.0,82.0,0.997,5.2,3.1,12.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,12,12,0,0
34502.0,76.0,0.977,5.6,2.3,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,11,12,-1,0
34508.0,113.0,0.7979999999999999,4.2,2.7,12.0,3.0,3.0,3.0,1.0,0.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,12,12,0,0
34509.0,115.0,1.0,6.9,3.4,15.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,2.0,15,12,3,1
34511.0,103.0,0.943,7.6,3.1,14.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,14,12,2,1
34513.0,103.0,0.996,5.7,3.4,14.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,14,12,2,1
34514.0,73.0,0.978,5.7,3.0,11.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,11,12,-1,0
34516.0,110.0,0.9940000000000001,6.4,3.3,15.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,15,12,3,1
34568.0,82.0,0.983,4.5,2.7,12.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,12,12,0,0
34594.0,72.0,0.993,7.2,2.3,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,11,12,-1,0
34614.0,81.0,1.0,7.2,2.8,12.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12,12,0,0
34678.0,36.0,0.604,2.8,1.4,7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,7,12,-5,0
34737.0,82.0,0.865,2.0,2.7,9.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,3.0,0.0,9,12,-3,0
34843.0,102.0,0.961,3.4,3.3,14.0,3.0,3.0,2.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,14,12,2,1
35130.0,70.0,0.8290000000000001,2.8,2.2,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,2.0,11,12,-1,0
35349.0,79.0,0.9640000000000001,6.2,2.5,11.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,12,-1,0
35369.0,97.0,0.9890000000000001,6.2,3.1,13.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,12,1,1
35421.0,79.0,0.992,6.8,2.4,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,12,-1,0
35592.0,85.0,0.981,5.4,2.5,12.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,12,12,0,0
35939.0,158.0,0.82,4.7,4.0,16.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,16,12,4,1
37144.0,92.0,0.986,7.4,3.1,13.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,12,1,1
37674.0,117.0,0.997,8.0,3.1,15.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,12,3,1
38233.0,113.0,1.0,5.2,3.7,15.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,15,12,3,1
38280.0,146.0,1.0,6.3,4.0,18.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,17,12,5,1
38532.0,141.0,1.0,7.9,4.0,18.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,12,5,1
38866.0,54.0,0.915,5.7,1.6,9.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,2.0,9,12,-3,0
38931.0,89.0,0.919,4.7,2.9,12.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,3.0,3.0,2.0,12,12,0,0
39120.0,82.0,0.993,7.2,3.0,12.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,12,0,0
39842.0,121.0,0.821,4.1,3.0,13.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,0.0,13,12,1,1
39888.0,164.0,1.0,7.1,4.0,20.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,12,5,1
39907.0,112.0,0.975,6.4,3.8,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,12,3,1
39962.0,71.0,0.924,5.7,2.3,11.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,11,12,-1,0
40222.0,91.0,0.991,5.7,3.4,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,3.0,13,12,1,1
40523.0,165.0,1.0,6.5,4.0,20.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,12,5,1
42765.0,113.0,0.932,4.6,3.1,15.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,3.0,3.0,15,12,3,1
43449.0,73.0,0.96,4.4,2.7,11.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,0.0,11,12,-1,0
44004.0,168.0,0.966,5.0,3.7,20.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,17,12,5,1
44466.0,44.0,0.879,4.6,2.8,8.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,0.0,8,12,-4,0
45803.0,55.0,0.888,2.1,1.8,9.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,9,12,-3,0
46390.0,121.0,1.0,5.1,3.7,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,16,12,4,1
46754.0,104.0,1.0,6.3,3.4,14.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,12,2,1
47021.0,51.0,0.9259999999999999,5.3,2.1,9.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,9,12,-3,0
47078.0,61.0,0.9440000000000001,4.0,2.4,10.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,10,12,-2,0
47414.0,104.0,0.7340000000000001,4.0,2.7,11.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,1.0,11,12,-1,0
47798.0,92.0,0.86,4.3,2.7,13.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,13,12,1,1
48139.0,91.0,0.981,5.7,2.9,13.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,12,1,1
48848.0,118.0,0.996,6.3,3.7,15.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,12,3,1
49722.0,114.0,0.966,5.2,3.2,15.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,12,3,1
50834.0,64.0,0.909,4.9,2.5,10.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,10,12,-2,0
51499.0,86.0,0.95,5.4,2.7,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,12,0,0
52091.0,86.0,0.977,5.5,2.5,12.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,12,12,0,0
52515.0,90.0,0.972,6.5,3.1,13.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,12,1,1
52633.0,108.0,0.993,6.5,3.5,14.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,12,2,1
53045.0,110.0,0.993,6.6,3.2,15.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,15,12,3,1
53371.0,73.0,0.943,6.9,2.4,11.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,11,12,-1,0
53660.0,92.0,0.997,5.2,2.8,13.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,13,12,1,1
30954.0,123.0,0.9440000000000001,4.3,3.5,15.0,3.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,15,14,1,1
31049.0,52.0,0.93,4.9,2.0,8.0,3.0,2.0,3.0,2.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,9,14,-5,0
31731.0,115.0,0.9690000000000001,4.0,3.3,14.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,14,14,0,0
31877.0,93.0,0.9840000000000001,6.3,3.1,12.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,12,14,-2,0
31882.0,120.0,1.0,6.6,3.4,15.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
31977.0,166.0,0.909,5.0,4.0,19.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,19,14,5,1
32116.0,69.0,0.948,2.2,2.2,10.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,3.0,10,14,-4,0
32118.0,88.0,0.996,5.1,2.6,12.0,3.0,3.0,3.0,0.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,12,14,-2,0
32147.0,92.0,0.992,6.7,3.2,12.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,14,-2,0
32200.0,86.0,0.855,7.3,2.8,11.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,11,14,-3,0
32418.0,113.0,0.992,6.9,3.3,14.0,3.0,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,14,0,0
32508.0,127.0,1.0,7.3,3.8,16.0,3.0,3.0,3.0,2.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,16,14,2,1
32511.0,64.0,0.9009999999999999,4.1,2.1,9.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,9,14,-5,0
32622.0,45.0,0.746,2.4,1.5,7.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,9,14,-5,0
32896.0,129.0,1.0,7.3,3.9,16.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
32947.0,132.0,0.996,6.3,3.9,16.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
33014.0,97.0,1.0,5.6,3.0,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,13,14,-1,0
33073.0,136.0,1.0,6.5,3.8,16.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,16,14,2,1
33408.0,75.0,0.956,5.8,2.1,10.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,10,14,-4,0
33569.0,60.0,0.996,6.7,2.3,9.0,3.0,3.0,3.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,9,14,-5,0
33863.0,79.0,0.718,1.6,2.8,11.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,11,14,-3,0
34131.0,80.0,0.823,4.2,2.6,11.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,3.0,0.0,11,14,-3,0
34144.0,171.0,1.0,3.8,4.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,2.0,3.0,2.0,19,14,5,1
34320.0,104.0,0.992,6.1,3.0,13.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,14,-1,0
34987.0,154.0,0.965,6.0,4.0,18.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,18,14,4,1
38143.0,138.0,0.996,7.2,3.5,17.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,17,14,3,1
38537.0,128.0,1.0,5.8,3.7,16.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,16,14,2,1
38717.0,76.0,0.988,5.4,2.5,10.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,10,14,-4,0
38719.0,115.0,1.0,7.4,3.2,14.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,14,0,0
38885.0,149.0,1.0,6.7,3.8,18.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,14,4,1
39030.0,85.0,0.992,4.1,2.4,11.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,11,14,-3,0
39541.0,83.0,0.976,6.6,2.3,11.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11,14,-3,0
39709.0,145.0,1.0,5.8,3.8,17.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,14,3,1
40612.0,116.0,0.9890000000000001,6.6,3.5,14.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14,14,0,0
40691.0,124.0,0.992,4.8,3.4,15.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,15,14,1,1
40810.0,122.0,0.993,6.1,3.4,15.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
40816.0,123.0,1.0,6.5,3.2,15.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,15,14,1,1
40819.0,98.0,1.0,4.7,3.2,13.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,13,14,-1,0
40885.0,137.0,0.977,6.4,3.9,17.0,3.0,3.0,3.0,3.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,17,14,3,1
40943.0,99.0,0.9440000000000001,5.9,2.9,13.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,13,14,-1,0
41063.0,98.0,1.0,4.3,2.9,13.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,13,14,-1,0
41106.0,99.0,1.0,7.6,3.4,13.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,14,-1,0
41160.0,94.0,0.988,7.0,2.7,12.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,12,14,-2,0
41168.0,79.0,0.985,6.9,2.6,11.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,11,14,-3,0
41231.0,93.0,0.996,6.9,2.9,12.0,3.0,3.0,3.0,2.0,0.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,12,14,-2,0
41252.0,85.0,0.9670000000000001,3.2,2.4,11.0,3.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,11,14,-3,0
41312.0,149.0,0.996,7.5,4.0,18.0,3.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,18,14,4,1
41358.0,91.0,0.898,6.3,3.1,9.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,9,14,-5,0
41366.0,103.0,0.9890000000000001,5.1,2.7,13.0,3.0,3.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,13,14,-1,0
